"","bin_val","Start","End","bin","Var2","Freq","Var1.1","Var2.1","Freq.1"
"332",74,2013-03-06,2013-03-21,"ndvi.74","gazelleThomsons",61,"74","1",6
"333",74,2013-03-06,2013-03-21,"ndvi.74","wildebeest",61,"74","0",404
"334",74,2013-03-06,2013-03-21,"ndvi.74","zebra",193,"74","1",6
"335",74,2013-03-06,2013-03-21,"ndvi.74","hartebeest",33,"74","0",404
"336",74,2013-03-06,2013-03-21,"ndvi.74","topi",34,"74","1",6
"337",75,2013-03-22,2013-04-06,"ndvi.75","zebra",65,"75","1",1
"338",75,2013-03-22,2013-04-06,"ndvi.75","wildebeest",25,"75","0",167
"339",75,2013-03-22,2013-04-06,"ndvi.75","buffalo",28,"75","0",167
"340",75,2013-03-22,2013-04-06,"ndvi.75","gazelleThomsons",26,"75","1",1
"341",75,2013-03-22,2013-04-06,"ndvi.75","topi",13,"75","1",1
"342",75,2013-03-22,2013-04-06,"ndvi.75","hartebeest",11,"75","0",167
"343",76,2013-04-07,2013-04-22,"ndvi.76","zebra",121,"76","1",7
"344",76,2013-04-07,2013-04-22,"ndvi.76","hartebeest",20,"76","0",323
"345",76,2013-04-07,2013-04-22,"ndvi.76","gazelleThomsons",31,"76","1",7
"346",76,2013-04-07,2013-04-22,"ndvi.76","wildebeest",111,"76","0",323
"347",76,2013-04-07,2013-04-22,"ndvi.76","topi",14,"76","1",7
"348",76,2013-04-07,2013-04-22,"ndvi.76","buffalo",33,"76","0",323
"349",77,2013-04-23,2013-05-08,"ndvi.77","zebra",14,"77","1",0
"350",77,2013-04-23,2013-05-08,"ndvi.77","wildebeest",22,"77","0",129
"351",77,2013-04-23,2013-05-08,"ndvi.77","hartebeest",25,"77","0",129
"352",77,2013-04-23,2013-05-08,"ndvi.77","topi",10,"77","1",0
"353",77,2013-04-23,2013-05-08,"ndvi.77","buffalo",42,"77","0",129
"354",77,2013-04-23,2013-05-08,"ndvi.77","gazelleThomsons",16,"77","1",0
"355",78,2013-05-09,2013-05-24,"ndvi.78","zebra",100,"78","1",12
"356",78,2013-05-09,2013-05-24,"ndvi.78","hartebeest",19,"78","0",525
"357",78,2013-05-09,2013-05-24,"ndvi.78","wildebeest",368,"78","0",525
"358",78,2013-05-09,2013-05-24,"ndvi.78","buffalo",42,"78","0",525
"359",78,2013-05-09,2013-05-24,"ndvi.78","topi",1,"78","1",12
"360",78,2013-05-09,2013-05-24,"ndvi.78","gazelleThomsons",7,"78","1",12
"361",79,2013-05-25,2013-06-09,"ndvi.79","zebra",257,"79","1",8
"362",79,2013-05-25,2013-06-09,"ndvi.79","wildebeest",149,"79","0",561
"363",79,2013-05-25,2013-06-09,"ndvi.79","hartebeest",26,"79","0",561
"364",79,2013-05-25,2013-06-09,"ndvi.79","topi",9,"79","1",8
"365",79,2013-05-25,2013-06-09,"ndvi.79","buffalo",21,"79","0",561
"366",79,2013-05-25,2013-06-09,"ndvi.79","gazelleThomsons",107,"79","1",8
"367",80,2013-06-10,2013-06-25,"ndvi.80","zebra",141,"80","1",2
"368",80,2013-06-10,2013-06-25,"ndvi.80","hartebeest",44,"80","0",604
"369",80,2013-06-10,2013-06-25,"ndvi.80","buffalo",16,"80","0",604
"370",80,2013-06-10,2013-06-25,"ndvi.80","wildebeest",9,"80","0",604
"371",80,2013-06-10,2013-06-25,"ndvi.80","topi",11,"80","1",2
"372",80,2013-06-10,2013-06-25,"ndvi.80","gazelleThomsons",385,"80","1",2
"373",81,2013-06-26,2013-07-11,"ndvi.81","zebra",61,"81","1",2
"374",81,2013-06-26,2013-07-11,"ndvi.81","wildebeest",7,"81","0",875
"375",81,2013-06-26,2013-07-11,"ndvi.81","hartebeest",30,"81","0",875
"376",81,2013-06-26,2013-07-11,"ndvi.81","topi",15,"81","1",2
"377",81,2013-06-26,2013-07-11,"ndvi.81","buffalo",31,"81","0",875
"378",81,2013-06-26,2013-07-11,"ndvi.81","gazelleThomsons",733,"81","1",2
"379",82,2013-07-12,2013-07-27,"ndvi.82","hartebeest",36,"82","0",708
"380",82,2013-07-12,2013-07-27,"ndvi.82","buffalo",24,"82","0",708
"381",82,2013-07-12,2013-07-27,"ndvi.82","wildebeest",12,"82","0",708
"382",82,2013-07-12,2013-07-27,"ndvi.82","zebra",31,"82","1",0
"383",82,2013-07-12,2013-07-27,"ndvi.82","topi",6,"82","1",0
"384",82,2013-07-12,2013-07-27,"ndvi.82","gazelleThomsons",599,"82","1",0
"385",83,2013-07-28,2013-08-12,"ndvi.83","wildebeest",10,"83","0",336
"386",83,2013-07-28,2013-08-12,"ndvi.83","hartebeest",16,"83","0",336
"387",83,2013-07-28,2013-08-12,"ndvi.83","topi",8,"83","1",3
"388",83,2013-07-28,2013-08-12,"ndvi.83","buffalo",33,"83","0",336
"389",83,2013-07-28,2013-08-12,"ndvi.83","zebra",30,"83","1",3
"390",83,2013-07-28,2013-08-12,"ndvi.83","gazelleThomsons",242,"83","1",3
"391",84,2013-08-13,2013-08-28,"ndvi.84","topi",14,"84","1",3
"392",84,2013-08-13,2013-08-28,"ndvi.84","hartebeest",70,"84","0",530
"393",84,2013-08-13,2013-08-28,"ndvi.84","wildebeest",6,"84","0",530
"394",84,2013-08-13,2013-08-28,"ndvi.84","gazelleThomsons",399,"84","1",3
"395",84,2013-08-13,2013-08-28,"ndvi.84","buffalo",21,"84","0",530
"396",84,2013-08-13,2013-08-28,"ndvi.84","zebra",23,"84","1",3
"397",85,2013-08-29,2013-09-12,"ndvi.85","hartebeest",55,"85","0",356
"398",85,2013-08-29,2013-09-12,"ndvi.85","buffalo",18,"85","0",356
"399",85,2013-08-29,2013-09-12,"ndvi.85","topi",17,"85","1",1
"400",85,2013-08-29,2013-09-12,"ndvi.85","gazelleThomsons",259,"85","1",1
"401",85,2013-08-29,2013-09-12,"ndvi.85","zebra",4,"85","1",1
"402",85,2013-08-29,2013-09-12,"ndvi.85","wildebeest",4,"85","0",356
"403",86,2013-09-13,2013-09-29,"ndvi.86","gazelleThomsons",434,"86","1",1
"404",86,2013-09-13,2013-09-29,"ndvi.86","buffalo",24,"86","0",656
"405",86,2013-09-13,2013-09-29,"ndvi.86","hartebeest",35,"86","0",656
"406",86,2013-09-13,2013-09-29,"ndvi.86","topi",15,"86","1",1
"407",86,2013-09-13,2013-09-29,"ndvi.86","zebra",137,"86","1",1
"408",86,2013-09-13,2013-09-29,"ndvi.86","wildebeest",12,"86","0",656
"409",87,2013-09-30,2013-10-15,"ndvi.87","gazelleThomsons",210,"87","1",20
"410",87,2013-09-30,2013-10-15,"ndvi.87","zebra",806,"87","1",20
"411",87,2013-09-30,2013-10-15,"ndvi.87","buffalo",52,"87","0",1204
"412",87,2013-09-30,2013-10-15,"ndvi.87","wildebeest",85,"87","0",1204
"413",87,2013-09-30,2013-10-15,"ndvi.87","hartebeest",51,"87","0",1204
"414",87,2013-09-30,2013-10-15,"ndvi.87","topi",20,"87","1",20
"415",88,2013-10-16,2013-10-31,"ndvi.88","zebra",835,"88","1",24
"416",88,2013-10-16,2013-10-31,"ndvi.88","wildebeest",76,"88","0",1809
"417",88,2013-10-16,2013-10-31,"ndvi.88","gazelleThomsons",791,"88","1",24
"418",88,2013-10-16,2013-10-31,"ndvi.88","topi",16,"88","1",24
"419",88,2013-10-16,2013-10-31,"ndvi.88","buffalo",37,"88","0",1809
"420",88,2013-10-16,2013-10-31,"ndvi.88","hartebeest",78,"88","0",1809
"421",89,2013-11-01,2013-11-16,"ndvi.89","zebra",432,"89","1",12
"422",89,2013-11-01,2013-11-16,"ndvi.89","gazelleThomsons",524,"89","1",12
"423",89,2013-11-01,2013-11-16,"ndvi.89","wildebeest",53,"89","0",1118
"424",89,2013-11-01,2013-11-16,"ndvi.89","buffalo",34,"89","0",1118
"425",89,2013-11-01,2013-11-16,"ndvi.89","topi",13,"89","1",12
"426",89,2013-11-01,2013-11-16,"ndvi.89","hartebeest",74,"89","0",1118
"427",90,2013-11-17,2013-12-02,"ndvi.90","zebra",331,"90","1",19
"428",90,2013-11-17,2013-12-02,"ndvi.90","buffalo",38,"90","0",887
"429",90,2013-11-17,2013-12-02,"ndvi.90","wildebeest",40,"90","0",887
"430",90,2013-11-17,2013-12-02,"ndvi.90","gazelleThomsons",395,"90","1",19
"431",90,2013-11-17,2013-12-02,"ndvi.90","topi",2,"90","1",19
"432",90,2013-11-17,2013-12-02,"ndvi.90","hartebeest",100,"90","0",887
"433",91,2013-12-03,2013-12-18,"ndvi.91","gazelleThomsons",137,"91","1",15
"434",91,2013-12-03,2013-12-18,"ndvi.91","zebra",185,"91","1",15
"435",91,2013-12-03,2013-12-18,"ndvi.91","buffalo",40,"91","0",1040
"436",91,2013-12-03,2013-12-18,"ndvi.91","wildebeest",651,"91","0",1040
"437",91,2013-12-03,2013-12-18,"ndvi.91","topi",11,"91","1",15
"438",91,2013-12-03,2013-12-18,"ndvi.91","hartebeest",31,"91","0",1040
"439",92,2013-12-19,2013-12-31,"ndvi.92","zebra",148,"92","1",12
"440",92,2013-12-19,2013-12-31,"ndvi.92","wildebeest",223,"92","0",460
"441",92,2013-12-19,2013-12-31,"ndvi.92","gazelleThomsons",6,"92","1",12
"442",92,2013-12-19,2013-12-31,"ndvi.92","buffalo",58,"92","0",460
"443",92,2013-12-19,2013-12-31,"ndvi.92","topi",11,"92","1",12
"444",92,2013-12-19,2013-12-31,"ndvi.92","hartebeest",26,"92","0",460
"445",93,2014-01-01,2014-01-16,"ndvi.93","zebra",207,"93","1",23
"446",93,2014-01-01,2014-01-16,"ndvi.93","gazelleThomsons",3,"93","1",23
"447",93,2014-01-01,2014-01-16,"ndvi.93","wildebeest",237,"93","0",486
"448",93,2014-01-01,2014-01-16,"ndvi.93","buffalo",32,"93","0",486
"449",93,2014-01-01,2014-01-16,"ndvi.93","topi",16,"93","1",23
"450",93,2014-01-01,2014-01-16,"ndvi.93","hartebeest",14,"93","0",486
"451",94,2014-01-17,2014-02-01,"ndvi.94","zebra",86,"94","1",0
"452",94,2014-01-17,2014-02-01,"ndvi.94","buffalo",27,"94","0",163
"453",94,2014-01-17,2014-02-01,"ndvi.94","wildebeest",15,"94","0",163
"454",94,2014-01-17,2014-02-01,"ndvi.94","gazelleThomsons",1,"94","1",0
"455",94,2014-01-17,2014-02-01,"ndvi.94","topi",17,"94","1",0
"456",94,2014-01-17,2014-02-01,"ndvi.94","hartebeest",17,"94","0",163
"457",95,2014-02-02,2014-02-17,"ndvi.95","gazelleThomsons",9,"95","1",0
"458",95,2014-02-02,2014-02-17,"ndvi.95","zebra",93,"95","1",0
"459",95,2014-02-02,2014-02-17,"ndvi.95","buffalo",20,"95","0",165
"460",95,2014-02-02,2014-02-17,"ndvi.95","wildebeest",16,"95","0",165
"461",95,2014-02-02,2014-02-17,"ndvi.95","topi",10,"95","1",0
"462",95,2014-02-02,2014-02-17,"ndvi.95","hartebeest",17,"95","0",165
"463",96,2014-02-18,2014-03-05,"ndvi.96","zebra",348,"96","1",18
"464",96,2014-02-18,2014-03-05,"ndvi.96","wildebeest",215,"96","0",646
"465",96,2014-02-18,2014-03-05,"ndvi.96","gazelleThomsons",33,"96","1",18
"466",96,2014-02-18,2014-03-05,"ndvi.96","buffalo",19,"96","0",646
"467",96,2014-02-18,2014-03-05,"ndvi.96","topi",17,"96","1",18
"468",96,2014-02-18,2014-03-05,"ndvi.96","hartebeest",32,"96","0",646
"469",97,2014-03-06,2014-03-21,"ndvi.97","wildebeest",322,"97","0",730
"470",97,2014-03-06,2014-03-21,"ndvi.97","gazelleThomsons",38,"97","1",28
"471",97,2014-03-06,2014-03-21,"ndvi.97","topi",17,"97","1",28
"472",97,2014-03-06,2014-03-21,"ndvi.97","buffalo",44,"97","0",730
"473",97,2014-03-06,2014-03-21,"ndvi.97","zebra",293,"97","1",28
"474",97,2014-03-06,2014-03-21,"ndvi.97","hartebeest",44,"97","0",730
"475",98,2014-03-22,2014-04-06,"ndvi.98","topi",13,"98","1",16
"476",98,2014-03-22,2014-04-06,"ndvi.98","hartebeest",26,"98","0",995
"477",98,2014-03-22,2014-04-06,"ndvi.98","gazelleThomsons",22,"98","1",16
"478",98,2014-03-22,2014-04-06,"ndvi.98","buffalo",45,"98","0",995
"479",98,2014-03-22,2014-04-06,"ndvi.98","zebra",601,"98","1",16
"480",98,2014-03-22,2014-04-06,"ndvi.98","wildebeest",304,"98","0",995
"481",99,2014-04-07,2014-04-22,"ndvi.99","hartebeest",27,"99","0",1087
"482",99,2014-04-07,2014-04-22,"ndvi.99","gazelleThomsons",9,"99","1",47
"483",99,2014-04-07,2014-04-22,"ndvi.99","buffalo",21,"99","0",1087
"484",99,2014-04-07,2014-04-22,"ndvi.99","zebra",319,"99","1",47
"485",99,2014-04-07,2014-04-22,"ndvi.99","topi",5,"99","1",47
"486",99,2014-04-07,2014-04-22,"ndvi.99","wildebeest",753,"99","0",1087
"487",100,2014-04-23,2014-05-08,"ndvi.100","hartebeest",21,"100","0",303
"488",100,2014-04-23,2014-05-08,"ndvi.100","gazelleThomsons",59,"100","1",2
"489",100,2014-04-23,2014-05-08,"ndvi.100","zebra",100,"100","1",2
"490",100,2014-04-23,2014-05-08,"ndvi.100","topi",10,"100","1",2
"491",100,2014-04-23,2014-05-08,"ndvi.100","buffalo",12,"100","0",303
"492",100,2014-04-23,2014-05-08,"ndvi.100","wildebeest",103,"100","0",303
"493",101,2014-05-09,2014-05-24,"ndvi.101","zebra",53,"101","1",1
"494",101,2014-05-09,2014-05-24,"ndvi.101","wildebeest",41,"101","0",621
"495",101,2014-05-09,2014-05-24,"ndvi.101","gazelleThomsons",442,"101","1",1
"496",101,2014-05-09,2014-05-24,"ndvi.101","topi",17,"101","1",1
"497",101,2014-05-09,2014-05-24,"ndvi.101","hartebeest",45,"101","0",621
"498",101,2014-05-09,2014-05-24,"ndvi.101","buffalo",24,"101","0",621
"499",102,2014-05-25,2014-06-09,"ndvi.102","gazelleThomsons",821,"102","1",3
"500",102,2014-05-25,2014-06-09,"ndvi.102","zebra",67,"102","1",3
"501",102,2014-05-25,2014-06-09,"ndvi.102","topi",7,"102","1",3
"502",102,2014-05-25,2014-06-09,"ndvi.102","buffalo",9,"102","0",954
"503",102,2014-05-25,2014-06-09,"ndvi.102","wildebeest",27,"102","0",954
"504",102,2014-05-25,2014-06-09,"ndvi.102","hartebeest",26,"102","0",954
"505",103,2014-06-10,2014-06-25,"ndvi.103","zebra",395,"103","1",36
"506",103,2014-06-10,2014-06-25,"ndvi.103","gazelleThomsons",356,"103","1",36
"507",103,2014-06-10,2014-06-25,"ndvi.103","buffalo",11,"103","0",1458
"508",103,2014-06-10,2014-06-25,"ndvi.103","wildebeest",693,"103","0",1458
"509",103,2014-06-10,2014-06-25,"ndvi.103","topi",13,"103","1",36
"510",103,2014-06-10,2014-06-25,"ndvi.103","hartebeest",26,"103","0",1458
"511",104,2014-06-26,2014-07-11,"ndvi.104","gazelleThomsons",508,"104","1",20
"512",104,2014-06-26,2014-07-11,"ndvi.104","buffalo",23,"104","0",908
"513",104,2014-06-26,2014-07-11,"ndvi.104","zebra",249,"104","1",20
"514",104,2014-06-26,2014-07-11,"ndvi.104","topi",13,"104","1",20
"515",104,2014-06-26,2014-07-11,"ndvi.104","wildebeest",106,"104","0",908
"516",104,2014-06-26,2014-07-11,"ndvi.104","hartebeest",29,"104","0",908
"517",105,2014-07-12,2014-07-27,"ndvi.105","gazelleThomsons",680,"105","1",18
"518",105,2014-07-12,2014-07-27,"ndvi.105","buffalo",23,"105","0",979
"519",105,2014-07-12,2014-07-27,"ndvi.105","zebra",198,"105","1",18
"520",105,2014-07-12,2014-07-27,"ndvi.105","topi",24,"105","1",18
"521",105,2014-07-12,2014-07-27,"ndvi.105","wildebeest",31,"105","0",979
"522",105,2014-07-12,2014-07-27,"ndvi.105","hartebeest",41,"105","0",979
"523",106,2014-07-28,2014-08-12,"ndvi.106","gazelleThomsons",304,"106","1",3
"524",106,2014-07-28,2014-08-12,"ndvi.106","zebra",34,"106","1",3
"525",106,2014-07-28,2014-08-12,"ndvi.106","topi",5,"106","1",3
"526",106,2014-07-28,2014-08-12,"ndvi.106","buffalo",32,"106","0",408
"527",106,2014-07-28,2014-08-12,"ndvi.106","wildebeest",19,"106","0",408
"528",106,2014-07-28,2014-08-12,"ndvi.106","hartebeest",17,"106","0",408
"529",107,2014-08-13,2014-08-28,"ndvi.107","zebra",139,"107","1",8
"530",107,2014-08-13,2014-08-28,"ndvi.107","gazelleThomsons",552,"107","1",8
"531",107,2014-08-13,2014-08-28,"ndvi.107","buffalo",12,"107","0",749
"532",107,2014-08-13,2014-08-28,"ndvi.107","wildebeest",13,"107","0",749
"533",107,2014-08-13,2014-08-28,"ndvi.107","topi",12,"107","1",8
"534",107,2014-08-13,2014-08-28,"ndvi.107","hartebeest",29,"107","0",749
"535",108,2014-08-29,2014-09-13,"ndvi.108","gazelleThomsons",794,"108","1",24
"536",108,2014-08-29,2014-09-13,"ndvi.108","buffalo",39,"108","0",1620
"537",108,2014-08-29,2014-09-13,"ndvi.108","zebra",632,"108","1",24
"538",108,2014-08-29,2014-09-13,"ndvi.108","topi",25,"108","1",24
"539",108,2014-08-29,2014-09-13,"ndvi.108","wildebeest",117,"108","0",1620
"540",108,2014-08-29,2014-09-13,"ndvi.108","hartebeest",37,"108","0",1620
"541",109,2014-09-14,2014-09-29,"ndvi.109","gazelleThomsons",708,"109","1",69
"542",109,2014-09-14,2014-09-29,"ndvi.109","buffalo",64,"109","0",2214
"543",109,2014-09-14,2014-09-29,"ndvi.109","zebra",955,"109","1",69
"544",109,2014-09-14,2014-09-29,"ndvi.109","topi",33,"109","1",69
"545",109,2014-09-14,2014-09-29,"ndvi.109","wildebeest",484,"109","0",2214
"546",109,2014-09-14,2014-09-29,"ndvi.109","hartebeest",39,"109","0",2214
"547",110,2014-09-30,2014-10-15,"ndvi.110","zebra",476,"110","1",53
"548",110,2014-09-30,2014-10-15,"ndvi.110","wildebeest",823,"110","0",1629
"549",110,2014-09-30,2014-10-15,"ndvi.110","gazelleThomsons",276,"110","1",53
"550",110,2014-09-30,2014-10-15,"ndvi.110","buffalo",37,"110","0",1629
"551",110,2014-09-30,2014-10-15,"ndvi.110","hartebeest",42,"110","0",1629
"552",110,2014-09-30,2014-10-15,"ndvi.110","topi",28,"110","1",53
"553",111,2014-10-16,2014-11-16,"ndvi.111","wildebeest",1346,"111","0",2761
"554",111,2014-10-16,2014-11-16,"ndvi.111","buffalo",68,"111","0",2761
"555",111,2014-10-16,2014-11-16,"ndvi.111","zebra",720,"111","1",80
"556",111,2014-10-16,2014-11-16,"ndvi.111","hartebeest",62,"111","0",2761
"557",111,2014-10-16,2014-11-16,"ndvi.111","gazelleThomsons",585,"111","1",80
"558",111,2014-10-16,2014-11-16,"ndvi.111","topi",60,"111","1",80
"559",112,2014-11-17,2014-12-02,"ndvi.112","hartebeest",33,"112","0",1091
"560",112,2014-11-17,2014-12-02,"ndvi.112","gazelleThomsons",480,"112","1",18
"561",112,2014-11-17,2014-12-02,"ndvi.112","zebra",294,"112","1",18
"562",112,2014-11-17,2014-12-02,"ndvi.112","topi",32,"112","1",18
"563",112,2014-11-17,2014-12-02,"ndvi.112","buffalo",44,"112","0",1091
"564",112,2014-11-17,2014-12-02,"ndvi.112","wildebeest",226,"112","0",1091
"565",113,2014-12-03,2014-12-18,"ndvi.113","hartebeest",83,"113","0",1385
"566",113,2014-12-03,2014-12-18,"ndvi.113","gazelleThomsons",119,"113","1",50
"567",113,2014-12-03,2014-12-18,"ndvi.113","topi",28,"113","1",50
"568",113,2014-12-03,2014-12-18,"ndvi.113","buffalo",76,"113","0",1385
"569",113,2014-12-03,2014-12-18,"ndvi.113","zebra",728,"113","1",50
"570",113,2014-12-03,2014-12-18,"ndvi.113","wildebeest",401,"113","0",1385
"571",114,2014-12-19,2014-12-31,"ndvi.114","zebra",262,"114","1",8
"572",114,2014-12-19,2014-12-31,"ndvi.114","gazelleThomsons",94,"114","1",8
"573",114,2014-12-19,2014-12-31,"ndvi.114","wildebeest",85,"114","0",529
"574",114,2014-12-19,2014-12-31,"ndvi.114","hartebeest",38,"114","0",529
"575",114,2014-12-19,2014-12-31,"ndvi.114","buffalo",35,"114","0",529
"576",114,2014-12-19,2014-12-31,"ndvi.114","topi",23,"114","1",8
"577",115,2015-01-01,2015-01-16,"ndvi.115","zebra",414,"115","1",26
"578",115,2015-01-01,2015-01-16,"ndvi.115","topi",16,"115","1",26
"579",115,2015-01-01,2015-01-16,"ndvi.115","hartebeest",27,"115","0",704
"580",115,2015-01-01,2015-01-16,"ndvi.115","gazelleThomsons",33,"115","1",26
"581",115,2015-01-01,2015-01-16,"ndvi.115","buffalo",36,"115","0",704
"582",115,2015-01-01,2015-01-16,"ndvi.115","wildebeest",204,"115","0",704
"583",116,2015-01-17,2015-02-01,"ndvi.116","zebra",25,"116","1",1
"584",116,2015-01-17,2015-02-01,"ndvi.116","hartebeest",40,"116","0",152
"585",116,2015-01-17,2015-02-01,"ndvi.116","topi",14,"116","1",1
"586",116,2015-01-17,2015-02-01,"ndvi.116","gazelleThomsons",15,"116","1",1
"587",116,2015-01-17,2015-02-01,"ndvi.116","buffalo",40,"116","0",152
"588",116,2015-01-17,2015-02-01,"ndvi.116","wildebeest",19,"116","0",152
"589",117,2015-02-02,2015-02-17,"ndvi.117","zebra",109,"117","1",4
"590",117,2015-02-02,2015-02-17,"ndvi.117","topi",24,"117","1",4
"591",117,2015-02-02,2015-02-17,"ndvi.117","gazelleThomsons",306,"117","1",4
"592",117,2015-02-02,2015-02-17,"ndvi.117","buffalo",24,"117","0",554
"593",117,2015-02-02,2015-02-17,"ndvi.117","hartebeest",56,"117","0",554
"594",117,2015-02-02,2015-02-17,"ndvi.117","wildebeest",39,"117","0",554
"595",118,2015-02-18,2015-03-05,"ndvi.118","zebra",405,"118","1",34
"596",118,2015-02-18,2015-03-05,"ndvi.118","topi",23,"118","1",34
"597",118,2015-02-18,2015-03-05,"ndvi.118","gazelleThomsons",136,"118","1",34
"598",118,2015-02-18,2015-03-05,"ndvi.118","hartebeest",35,"118","0",986
"599",118,2015-02-18,2015-03-05,"ndvi.118","buffalo",43,"118","0",986
"600",118,2015-02-18,2015-03-05,"ndvi.118","wildebeest",378,"118","0",986
"601",119,2015-03-06,2015-03-21,"ndvi.119","zebra",462,"119","1",60
"602",119,2015-03-06,2015-03-21,"ndvi.119","topi",6,"119","1",60
"603",119,2015-03-06,2015-03-21,"ndvi.119","hartebeest",48,"119","0",1396
"604",119,2015-03-06,2015-03-21,"ndvi.119","gazelleThomsons",404,"119","1",60
"605",119,2015-03-06,2015-03-21,"ndvi.119","buffalo",50,"119","0",1396
"606",119,2015-03-06,2015-03-21,"ndvi.119","wildebeest",486,"119","0",1396
"607",120,2015-03-22,2015-04-06,"ndvi.120","zebra",171,"120","1",15
"608",120,2015-03-22,2015-04-06,"ndvi.120","hartebeest",15,"120","0",857
"609",120,2015-03-22,2015-04-06,"ndvi.120","topi",10,"120","1",15
"610",120,2015-03-22,2015-04-06,"ndvi.120","gazelleThomsons",507,"120","1",15
"611",120,2015-03-22,2015-04-06,"ndvi.120","buffalo",55,"120","0",857
"612",120,2015-03-22,2015-04-06,"ndvi.120","wildebeest",114,"120","0",857
"613",121,2015-04-07,2015-04-22,"ndvi.121","zebra",157,"121","1",29
"614",121,2015-04-07,2015-04-22,"ndvi.121","topi",15,"121","1",29
"615",121,2015-04-07,2015-04-22,"ndvi.121","gazelleThomsons",36,"121","1",29
"616",121,2015-04-07,2015-04-22,"ndvi.121","buffalo",53,"121","0",864
"617",121,2015-04-07,2015-04-22,"ndvi.121","hartebeest",23,"121","0",864
"618",121,2015-04-07,2015-04-22,"ndvi.121","wildebeest",609,"121","0",864
"619",122,2015-04-23,2015-05-08,"ndvi.122","zebra",241,"122","1",38
"620",122,2015-04-23,2015-05-08,"ndvi.122","topi",11,"122","1",38
"621",122,2015-04-23,2015-05-08,"ndvi.122","gazelleThomsons",14,"122","1",38
"622",122,2015-04-23,2015-05-08,"ndvi.122","hartebeest",57,"122","0",720
"623",122,2015-04-23,2015-05-08,"ndvi.122","buffalo",48,"122","0",720
"624",122,2015-04-23,2015-05-08,"ndvi.122","wildebeest",387,"122","0",720
"625",123,2015-05-09,2015-05-24,"ndvi.123","zebra",178,"123","1",15
"626",123,2015-05-09,2015-05-24,"ndvi.123","topi",7,"123","1",15
"627",123,2015-05-09,2015-05-24,"ndvi.123","hartebeest",18,"123","0",476
"628",123,2015-05-09,2015-05-24,"ndvi.123","gazelleThomsons",29,"123","1",15
"629",123,2015-05-09,2015-05-24,"ndvi.123","buffalo",47,"123","0",476
"630",123,2015-05-09,2015-05-24,"ndvi.123","wildebeest",212,"123","0",476
"631",124,2015-05-25,2015-06-09,"ndvi.124","hartebeest",15,"124","0",443
"632",124,2015-05-25,2015-06-09,"ndvi.124","wildebeest",173,"124","0",443
"633",124,2015-05-25,2015-06-09,"ndvi.124","topi",12,"124","1",22
"634",124,2015-05-25,2015-06-09,"ndvi.124","zebra",202,"124","1",22
"635",124,2015-05-25,2015-06-09,"ndvi.124","buffalo",24,"124","0",443
"636",124,2015-05-25,2015-06-09,"ndvi.124","gazelleThomsons",39,"124","1",22
"637",125,2015-06-10,2015-06-25,"ndvi.125","buffalo",3,"125","0",661
"638",125,2015-06-10,2015-06-25,"ndvi.125","wildebeest",446,"125","0",661
"639",125,2015-06-10,2015-06-25,"ndvi.125","hartebeest",3,"125","0",661
"640",125,2015-06-10,2015-06-25,"ndvi.125","topi",0,"125","1",24
"641",125,2015-06-10,2015-06-25,"ndvi.125","gazelleThomsons",23,"125","1",24
"642",125,2015-06-10,2015-06-25,"ndvi.125","zebra",210,"125","1",24
"643",126,2015-06-26,2015-07-11,"ndvi.126","wildebeest",12,"126","0",68
"644",126,2015-06-26,2015-07-11,"ndvi.126","topi",0,"126","1",2
"645",126,2015-06-26,2015-07-11,"ndvi.126","gazelleThomsons",32,"126","1",2
"646",126,2015-06-26,2015-07-11,"ndvi.126","buffalo",0,"126","0",68
"647",126,2015-06-26,2015-07-11,"ndvi.126","hartebeest",0,"126","0",68
"648",126,2015-06-26,2015-07-11,"ndvi.126","zebra",26,"126","1",2
